CODELIST_LONG_NAME,CODELIST_SHORT_NAME,CODELIST_CODE,CODE
Movement Disorder Society Unified Parkinson's Disease Rating Scale Questionnaire Test Code,UPD2TC,C100140,C100506
Movement Disorder Society Unified Parkinson's Disease Rating Scale Questionnaire Test Code,UPD2TC,C100140,C100507
Movement Disorder Society Unified Parkinson's Disease Rating Scale Questionnaire Test Code,UPD2TC,C100140,C100508
Movement Disorder Society Unified Parkinson's Disease Rating Scale Questionnaire Test Code,UPD2TC,C100140,C100509
Movement Disorder Society Unified Parkinson's Disease Rating Scale Questionnaire Test Code,UPD2TC,C100140,C100510
Movement Disorder Society Unified Parkinson's Disease Rating Scale Questionnaire Test Code,UPD2TC,C100140,C100511
Movement Disorder Society Unified Parkinson's Disease Rating Scale Questionnaire Test Code,UPD2TC,C100140,C100512
Movement Disorder Society Unified Parkinson's Disease Rating Scale Questionnaire Test Code,UPD2TC,C100140,C100513
Movement Disorder Society Unified Parkinson's Disease Rating Scale Questionnaire Test Code,UPD2TC,C100140,C100514
Movement Disorder Society Unified Parkinson's Disease Rating Scale Questionnaire Test Code,UPD2TC,C100140,C100515
Movement Disorder Society Unified Parkinson's Disease Rating Scale Questionnaire Test Code,UPD2TC,C100140,C100516
Movement Disorder Society Unified Parkinson's Disease Rating Scale Questionnaire Test Code,UPD2TC,C100140,C100517
Movement Disorder Society Unified Parkinson's Disease Rating Scale Questionnaire Test Code,UPD2TC,C100140,C100518
Movement Disorder Society Unified Parkinson's Disease Rating Scale Questionnaire Test Code,UPD2TC,C100140,C100519
Movement Disorder Society Unified Parkinson's Disease Rating Scale Questionnaire Test Code,UPD2TC,C100140,C100520
Movement Disorder Society Unified Parkinson's Disease Rating Scale Questionnaire Test Code,UPD2TC,C100140,C100521
Movement Disorder Society Unified Parkinson's Disease Rating Scale Questionnaire Test Code,UPD2TC,C100140,C100522
Movement Disorder Society Unified Parkinson's Disease Rating Scale Questionnaire Test Code,UPD2TC,C100140,C100523
Movement Disorder Society Unified Parkinson's Disease Rating Scale Questionnaire Test Code,UPD2TC,C100140,C100524
Movement Disorder Society Unified Parkinson's Disease Rating Scale Questionnaire Test Code,UPD2TC,C100140,C100525
Movement Disorder Society Unified Parkinson's Disease Rating Scale Questionnaire Test Code,UPD2TC,C100140,C100526
Movement Disorder Society Unified Parkinson's Disease Rating Scale Questionnaire Test Code,UPD2TC,C100140,C100527
Movement Disorder Society Unified Parkinson's Disease Rating Scale Questionnaire Test Code,UPD2TC,C100140,C100528
Movement Disorder Society Unified Parkinson's Disease Rating Scale Questionnaire Test Code,UPD2TC,C100140,C100529
Movement Disorder Society Unified Parkinson's Disease Rating Scale Questionnaire Test Code,UPD2TC,C100140,C100530
Movement Disorder Society Unified Parkinson's Disease Rating Scale Questionnaire Test Code,UPD2TC,C100140,C100531
Movement Disorder Society Unified Parkinson's Disease Rating Scale Questionnaire Test Code,UPD2TC,C100140,C100532
Movement Disorder Society Unified Parkinson's Disease Rating Scale Questionnaire Test Code,UPD2TC,C100140,C100533
Movement Disorder Society Unified Parkinson's Disease Rating Scale Questionnaire Test Code,UPD2TC,C100140,C100534
Movement Disorder Society Unified Parkinson's Disease Rating Scale Questionnaire Test Code,UPD2TC,C100140,C100535
Movement Disorder Society Unified Parkinson's Disease Rating Scale Questionnaire Test Code,UPD2TC,C100140,C100536
Movement Disorder Society Unified Parkinson's Disease Rating Scale Questionnaire Test Code,UPD2TC,C100140,C100537
Movement Disorder Society Unified Parkinson's Disease Rating Scale Questionnaire Test Code,UPD2TC,C100140,C100538
Movement Disorder Society Unified Parkinson's Disease Rating Scale Questionnaire Test Code,UPD2TC,C100140,C100539
Movement Disorder Society Unified Parkinson's Disease Rating Scale Questionnaire Test Code,UPD2TC,C100140,C100540
Movement Disorder Society Unified Parkinson's Disease Rating Scale Questionnaire Test Code,UPD2TC,C100140,C100541
Movement Disorder Society Unified Parkinson's Disease Rating Scale Questionnaire Test Code,UPD2TC,C100140,C101018
Movement Disorder Society Unified Parkinson's Disease Rating Scale Questionnaire Test Code,UPD2TC,C100140,C113882
Movement Disorder Society Unified Parkinson's Disease Rating Scale Questionnaire Test Code,UPD2TC,C100140,C113883
Movement Disorder Society Unified Parkinson's Disease Rating Scale Questionnaire Test Name,UPD2TN,C100139,C100473
Movement Disorder Society Unified Parkinson's Disease Rating Scale Questionnaire Test Name,UPD2TN,C100139,C100474
Movement Disorder Society Unified Parkinson's Disease Rating Scale Questionnaire Test Name,UPD2TN,C100139,C100475
Movement Disorder Society Unified Parkinson's Disease Rating Scale Questionnaire Test Name,UPD2TN,C100139,C100476
Movement Disorder Society Unified Parkinson's Disease Rating Scale Questionnaire Test Name,UPD2TN,C100139,C100477
Movement Disorder Society Unified Parkinson's Disease Rating Scale Questionnaire Test Name,UPD2TN,C100139,C100478
Movement Disorder Society Unified Parkinson's Disease Rating Scale Questionnaire Test Name,UPD2TN,C100139,C100479
Movement Disorder Society Unified Parkinson's Disease Rating Scale Questionnaire Test Name,UPD2TN,C100139,C100480
Movement Disorder Society Unified Parkinson's Disease Rating Scale Questionnaire Test Name,UPD2TN,C100139,C100481
Movement Disorder Society Unified Parkinson's Disease Rating Scale Questionnaire Test Name,UPD2TN,C100139,C100482
Movement Disorder Society Unified Parkinson's Disease Rating Scale Questionnaire Test Name,UPD2TN,C100139,C100483
Movement Disorder Society Unified Parkinson's Disease Rating Scale Questionnaire Test Name,UPD2TN,C100139,C100484
Movement Disorder Society Unified Parkinson's Disease Rating Scale Questionnaire Test Name,UPD2TN,C100139,C100485
Movement Disorder Society Unified Parkinson's Disease Rating Scale Questionnaire Test Name,UPD2TN,C100139,C100486
Movement Disorder Society Unified Parkinson's Disease Rating Scale Questionnaire Test Name,UPD2TN,C100139,C100487
Movement Disorder Society Unified Parkinson's Disease Rating Scale Questionnaire Test Name,UPD2TN,C100139,C100488
Movement Disorder Society Unified Parkinson's Disease Rating Scale Questionnaire Test Name,UPD2TN,C100139,C100489
Movement Disorder Society Unified Parkinson's Disease Rating Scale Questionnaire Test Name,UPD2TN,C100139,C100490
Movement Disorder Society Unified Parkinson's Disease Rating Scale Questionnaire Test Name,UPD2TN,C100139,C100491
Movement Disorder Society Unified Parkinson's Disease Rating Scale Questionnaire Test Name,UPD2TN,C100139,C100492
Movement Disorder Society Unified Parkinson's Disease Rating Scale Questionnaire Test Name,UPD2TN,C100139,C100493
Movement Disorder Society Unified Parkinson's Disease Rating Scale Questionnaire Test Name,UPD2TN,C100139,C100494
Movement Disorder Society Unified Parkinson's Disease Rating Scale Questionnaire Test Name,UPD2TN,C100139,C100495
Movement Disorder Society Unified Parkinson's Disease Rating Scale Questionnaire Test Name,UPD2TN,C100139,C100496
Movement Disorder Society Unified Parkinson's Disease Rating Scale Questionnaire Test Name,UPD2TN,C100139,C100497
Movement Disorder Society Unified Parkinson's Disease Rating Scale Questionnaire Test Name,UPD2TN,C100139,C100498
Movement Disorder Society Unified Parkinson's Disease Rating Scale Questionnaire Test Name,UPD2TN,C100139,C100499
Movement Disorder Society Unified Parkinson's Disease Rating Scale Questionnaire Test Name,UPD2TN,C100139,C100500
Movement Disorder Society Unified Parkinson's Disease Rating Scale Questionnaire Test Name,UPD2TN,C100139,C100501
Movement Disorder Society Unified Parkinson's Disease Rating Scale Questionnaire Test Name,UPD2TN,C100139,C100502
Movement Disorder Society Unified Parkinson's Disease Rating Scale Questionnaire Test Name,UPD2TN,C100139,C100503
Movement Disorder Society Unified Parkinson's Disease Rating Scale Questionnaire Test Name,UPD2TN,C100139,C100504
Movement Disorder Society Unified Parkinson's Disease Rating Scale Questionnaire Test Name,UPD2TN,C100139,C100505
Movement Disorder Society Unified Parkinson's Disease Rating Scale Questionnaire Test Name,UPD2TN,C100139,C100506
Movement Disorder Society Unified Parkinson's Disease Rating Scale Questionnaire Test Name,UPD2TN,C100139,C100507
Movement Disorder Society Unified Parkinson's Disease Rating Scale Questionnaire Test Name,UPD2TN,C100139,C100508
Movement Disorder Society Unified Parkinson's Disease Rating Scale Questionnaire Test Name,UPD2TN,C100139,C100509
Movement Disorder Society Unified Parkinson's Disease Rating Scale Questionnaire Test Name,UPD2TN,C100139,C100510
Movement Disorder Society Unified Parkinson's Disease Rating Scale Questionnaire Test Name,UPD2TN,C100139,C100511
Movement Disorder Society Unified Parkinson's Disease Rating Scale Questionnaire Test Name,UPD2TN,C100139,C100512
Movement Disorder Society Unified Parkinson's Disease Rating Scale Questionnaire Test Name,UPD2TN,C100139,C100513
Movement Disorder Society Unified Parkinson's Disease Rating Scale Questionnaire Test Name,UPD2TN,C100139,C100514
Movement Disorder Society Unified Parkinson's Disease Rating Scale Questionnaire Test Name,UPD2TN,C100139,C100515
Movement Disorder Society Unified Parkinson's Disease Rating Scale Questionnaire Test Name,UPD2TN,C100139,C100516
Movement Disorder Society Unified Parkinson's Disease Rating Scale Questionnaire Test Name,UPD2TN,C100139,C100517
Movement Disorder Society Unified Parkinson's Disease Rating Scale Questionnaire Test Name,UPD2TN,C100139,C100518
Movement Disorder Society Unified Parkinson's Disease Rating Scale Questionnaire Test Name,UPD2TN,C100139,C100519
Movement Disorder Society Unified Parkinson's Disease Rating Scale Questionnaire Test Name,UPD2TN,C100139,C100520
Movement Disorder Society Unified Parkinson's Disease Rating Scale Questionnaire Test Name,UPD2TN,C100139,C100521
Movement Disorder Society Unified Parkinson's Disease Rating Scale Questionnaire Test Name,UPD2TN,C100139,C100522
Movement Disorder Society Unified Parkinson's Disease Rating Scale Questionnaire Test Name,UPD2TN,C100139,C100523
Movement Disorder Society Unified Parkinson's Disease Rating Scale Questionnaire Test Name,UPD2TN,C100139,C100524
Movement Disorder Society Unified Parkinson's Disease Rating Scale Questionnaire Test Name,UPD2TN,C100139,C100525
Movement Disorder Society Unified Parkinson's Disease Rating Scale Questionnaire Test Name,UPD2TN,C100139,C100526
Movement Disorder Society Unified Parkinson's Disease Rating Scale Questionnaire Test Name,UPD2TN,C100139,C100527
Movement Disorder Society Unified Parkinson's Disease Rating Scale Questionnaire Test Name,UPD2TN,C100139,C100528
Movement Disorder Society Unified Parkinson's Disease Rating Scale Questionnaire Test Name,UPD2TN,C100139,C100529
Movement Disorder Society Unified Parkinson's Disease Rating Scale Questionnaire Test Name,UPD2TN,C100139,C100530
Movement Disorder Society Unified Parkinson's Disease Rating Scale Questionnaire Test Name,UPD2TN,C100139,C100531
Movement Disorder Society Unified Parkinson's Disease Rating Scale Questionnaire Test Name,UPD2TN,C100139,C100532
Movement Disorder Society Unified Parkinson's Disease Rating Scale Questionnaire Test Name,UPD2TN,C100139,C100533
Movement Disorder Society Unified Parkinson's Disease Rating Scale Questionnaire Test Name,UPD2TN,C100139,C100534
Movement Disorder Society Unified Parkinson's Disease Rating Scale Questionnaire Test Name,UPD2TN,C100139,C100535
Movement Disorder Society Unified Parkinson's Disease Rating Scale Questionnaire Test Name,UPD2TN,C100139,C100536
Movement Disorder Society Unified Parkinson's Disease Rating Scale Questionnaire Test Name,UPD2TN,C100139,C100537
Movement Disorder Society Unified Parkinson's Disease Rating Scale Questionnaire Test Name,UPD2TN,C100139,C100538
Movement Disorder Society Unified Parkinson's Disease Rating Scale Questionnaire Test Name,UPD2TN,C100139,C100539
Movement Disorder Society Unified Parkinson's Disease Rating Scale Questionnaire Test Name,UPD2TN,C100139,C100540
Movement Disorder Society Unified Parkinson's Disease Rating Scale Questionnaire Test Name,UPD2TN,C100139,C100541
Movement Disorder Society Unified Parkinson's Disease Rating Scale Questionnaire Test Name,UPD2TN,C100139,C101018
Movement Disorder Society Unified Parkinson's Disease Rating Scale Questionnaire Test Name,UPD2TN,C100139,C113882
Movement Disorder Society Unified Parkinson's Disease Rating Scale Questionnaire Test Name,UPD2TN,C100139,C113883
Multiple Myeloma Hematologic Cancer Subtype,MMHCTYP,SN000377,S001692
Multiple Myeloma Hematologic Cancer Subtype,MMHCTYP,SN000377,S001693
Multiple Myeloma Hematologic Cancer Subtype,MMHCTYP,SN000377,S001694
Multiple Myeloma Hematologic Cancer Subtype,MMHCTYP,SN000377,S001695
Multiple Myeloma Hematologic Cancer Subtype,MMHCTYP,SN000377,S001696
Multiple Myeloma Hematologic Cancer Subtype,MMHCTYP,SN000377,S001697
Multiple Myeloma Hematologic Cancer Subtype,MMHCTYP,SN000377,S001698
Multiple Myeloma Hematologic Cancer Subtype,MMHCTYP,SN000377,S001699
Multiple Myeloma Hematologic Cancer Subtype,MMHCTYP,SN000377,S001700
Multiple Myeloma Hematologic Cancer Subtype,MMHCTYP,SN000377,S001701
Multiple Myeloma Hematologic Cancer Subtype,MMHCTYP,SN000377,S001702
Multiple Myeloma Hematologic Cancer Subtype,MMHCTYP,SN000377,S001703
Multiple Myeloma Hematologic Cancer Subtype,MMHCTYP,SN000377,S001704
Multiple Myeloma Hematologic Cancer Subtype,MMHCTYP,SN000377,S011589
Multiple Myeloma Hematologic Cancer Subtype,MMHCTYP,SN000377,S011590
Multiple Myeloma Hematologic Cancer Subtype,MMHCTYP,SN000377,S011591
Multiple Myeloma Hematologic Cancer Subtype,MMHCTYP,SN000377,S011592
Multiple Myeloma Hematologic Cancer Subtype,MMHCTYP,SN000377,S011593
Multiple Myeloma Hematologic Cancer Subtype,MMHCTYP,SN000377,SC17649
Multiple Sclerosis Findings About Test Code,MSFATSCD,C117741,C117883
Multiple Sclerosis Findings About Test Code,MSFATSCD,C117741,C117884
Multiple Sclerosis Findings About Test Code,MSFATSCD,C117741,C117885
Multiple Sclerosis Findings About Test Name,MSFATS,C117740,C117883
Multiple Sclerosis Findings About Test Name,MSFATS,C117740,C117884
Multiple Sclerosis Findings About Test Name,MSFATS,C117740,C117885
Multiple Sclerosis Quality of Life-54 Instrument Questionnaire Test Code,MSQL1TC,C113860,C113988
Multiple Sclerosis Quality of Life-54 Instrument Questionnaire Test Code,MSQL1TC,C113860,C113989
Multiple Sclerosis Quality of Life-54 Instrument Questionnaire Test Code,MSQL1TC,C113860,C113990
Multiple Sclerosis Quality of Life-54 Instrument Questionnaire Test Code,MSQL1TC,C113860,C113991
Multiple Sclerosis Quality of Life-54 Instrument Questionnaire Test Code,MSQL1TC,C113860,C113992
Multiple Sclerosis Quality of Life-54 Instrument Questionnaire Test Code,MSQL1TC,C113860,C113993
Multiple Sclerosis Quality of Life-54 Instrument Questionnaire Test Code,MSQL1TC,C113860,C113994
Multiple Sclerosis Quality of Life-54 Instrument Questionnaire Test Code,MSQL1TC,C113860,C113995
Multiple Sclerosis Quality of Life-54 Instrument Questionnaire Test Code,MSQL1TC,C113860,C113996
Multiple Sclerosis Quality of Life-54 Instrument Questionnaire Test Code,MSQL1TC,C113860,C113997
Multiple Sclerosis Quality of Life-54 Instrument Questionnaire Test Code,MSQL1TC,C113860,C113998
Multiple Sclerosis Quality of Life-54 Instrument Questionnaire Test Code,MSQL1TC,C113860,C113999
Multiple Sclerosis Quality of Life-54 Instrument Questionnaire Test Code,MSQL1TC,C113860,C114000
Multiple Sclerosis Quality of Life-54 Instrument Questionnaire Test Code,MSQL1TC,C113860,C114001
Multiple Sclerosis Quality of Life-54 Instrument Questionnaire Test Code,MSQL1TC,C113860,C114002
Multiple Sclerosis Quality of Life-54 Instrument Questionnaire Test Code,MSQL1TC,C113860,C114003
Multiple Sclerosis Quality of Life-54 Instrument Questionnaire Test Code,MSQL1TC,C113860,C114004
Multiple Sclerosis Quality of Life-54 Instrument Questionnaire Test Code,MSQL1TC,C113860,C114005
Multiple Sclerosis Quality of Life-54 Instrument Questionnaire Test Code,MSQL1TC,C113860,C114006
Multiple Sclerosis Quality of Life-54 Instrument Questionnaire Test Code,MSQL1TC,C113860,C114007
Multiple Sclerosis Quality of Life-54 Instrument Questionnaire Test Code,MSQL1TC,C113860,C114008
Multiple Sclerosis Quality of Life-54 Instrument Questionnaire Test Code,MSQL1TC,C113860,C114009
Multiple Sclerosis Quality of Life-54 Instrument Questionnaire Test Code,MSQL1TC,C113860,C114010
Multiple Sclerosis Quality of Life-54 Instrument Questionnaire Test Code,MSQL1TC,C113860,C114011
Multiple Sclerosis Quality of Life-54 Instrument Questionnaire Test Code,MSQL1TC,C113860,C114012
Multiple Sclerosis Quality of Life-54 Instrument Questionnaire Test Code,MSQL1TC,C113860,C114013
Multiple Sclerosis Quality of Life-54 Instrument Questionnaire Test Code,MSQL1TC,C113860,C114014
Multiple Sclerosis Quality of Life-54 Instrument Questionnaire Test Code,MSQL1TC,C113860,C114015
Multiple Sclerosis Quality of Life-54 Instrument Questionnaire Test Code,MSQL1TC,C113860,C114016
Multiple Sclerosis Quality of Life-54 Instrument Questionnaire Test Code,MSQL1TC,C113860,C114017
Multiple Sclerosis Quality of Life-54 Instrument Questionnaire Test Code,MSQL1TC,C113860,C114018
Multiple Sclerosis Quality of Life-54 Instrument Questionnaire Test Code,MSQL1TC,C113860,C114019
Multiple Sclerosis Quality of Life-54 Instrument Questionnaire Test Code,MSQL1TC,C113860,C114020
Multiple Sclerosis Quality of Life-54 Instrument Questionnaire Test Code,MSQL1TC,C113860,C114021
Multiple Sclerosis Quality of Life-54 Instrument Questionnaire Test Code,MSQL1TC,C113860,C114022
Multiple Sclerosis Quality of Life-54 Instrument Questionnaire Test Code,MSQL1TC,C113860,C114023
Multiple Sclerosis Quality of Life-54 Instrument Questionnaire Test Code,MSQL1TC,C113860,C114024
Multiple Sclerosis Quality of Life-54 Instrument Questionnaire Test Code,MSQL1TC,C113860,C114025
Multiple Sclerosis Quality of Life-54 Instrument Questionnaire Test Code,MSQL1TC,C113860,C114026
Multiple Sclerosis Quality of Life-54 Instrument Questionnaire Test Code,MSQL1TC,C113860,C114027
Multiple Sclerosis Quality of Life-54 Instrument Questionnaire Test Code,MSQL1TC,C113860,C114028
Multiple Sclerosis Quality of Life-54 Instrument Questionnaire Test Code,MSQL1TC,C113860,C114029
Multiple Sclerosis Quality of Life-54 Instrument Questionnaire Test Code,MSQL1TC,C113860,C114030
Multiple Sclerosis Quality of Life-54 Instrument Questionnaire Test Code,MSQL1TC,C113860,C114031
Multiple Sclerosis Quality of Life-54 Instrument Questionnaire Test Code,MSQL1TC,C113860,C114032
Multiple Sclerosis Quality of Life-54 Instrument Questionnaire Test Code,MSQL1TC,C113860,C114033
Multiple Sclerosis Quality of Life-54 Instrument Questionnaire Test Code,MSQL1TC,C113860,C114034
Multiple Sclerosis Quality of Life-54 Instrument Questionnaire Test Code,MSQL1TC,C113860,C114035
Multiple Sclerosis Quality of Life-54 Instrument Questionnaire Test Code,MSQL1TC,C113860,C114036
Multiple Sclerosis Quality of Life-54 Instrument Questionnaire Test Code,MSQL1TC,C113860,C114037
Multiple Sclerosis Quality of Life-54 Instrument Questionnaire Test Code,MSQL1TC,C113860,C114038
Multiple Sclerosis Quality of Life-54 Instrument Questionnaire Test Code,MSQL1TC,C113860,C114039
Multiple Sclerosis Quality of Life-54 Instrument Questionnaire Test Code,MSQL1TC,C113860,C114040
Multiple Sclerosis Quality of Life-54 Instrument Questionnaire Test Code,MSQL1TC,C113860,C114041
Multiple Sclerosis Quality of Life-54 Instrument Questionnaire Test Code,MSQL1TC,C113860,C114042
Multiple Sclerosis Quality of Life-54 Instrument Questionnaire Test Name,MSQL1TN,C113859,C113988
Multiple Sclerosis Quality of Life-54 Instrument Questionnaire Test Name,MSQL1TN,C113859,C113989
Multiple Sclerosis Quality of Life-54 Instrument Questionnaire Test Name,MSQL1TN,C113859,C113990
Multiple Sclerosis Quality of Life-54 Instrument Questionnaire Test Name,MSQL1TN,C113859,C113991
Multiple Sclerosis Quality of Life-54 Instrument Questionnaire Test Name,MSQL1TN,C113859,C113992
Multiple Sclerosis Quality of Life-54 Instrument Questionnaire Test Name,MSQL1TN,C113859,C113993
Multiple Sclerosis Quality of Life-54 Instrument Questionnaire Test Name,MSQL1TN,C113859,C113994
Multiple Sclerosis Quality of Life-54 Instrument Questionnaire Test Name,MSQL1TN,C113859,C113995
Multiple Sclerosis Quality of Life-54 Instrument Questionnaire Test Name,MSQL1TN,C113859,C113996
Multiple Sclerosis Quality of Life-54 Instrument Questionnaire Test Name,MSQL1TN,C113859,C113997
Multiple Sclerosis Quality of Life-54 Instrument Questionnaire Test Name,MSQL1TN,C113859,C113998
Multiple Sclerosis Quality of Life-54 Instrument Questionnaire Test Name,MSQL1TN,C113859,C113999
Multiple Sclerosis Quality of Life-54 Instrument Questionnaire Test Name,MSQL1TN,C113859,C114000
Multiple Sclerosis Quality of Life-54 Instrument Questionnaire Test Name,MSQL1TN,C113859,C114001
Multiple Sclerosis Quality of Life-54 Instrument Questionnaire Test Name,MSQL1TN,C113859,C114002
Multiple Sclerosis Quality of Life-54 Instrument Questionnaire Test Name,MSQL1TN,C113859,C114003
Multiple Sclerosis Quality of Life-54 Instrument Questionnaire Test Name,MSQL1TN,C113859,C114004
Multiple Sclerosis Quality of Life-54 Instrument Questionnaire Test Name,MSQL1TN,C113859,C114005
Multiple Sclerosis Quality of Life-54 Instrument Questionnaire Test Name,MSQL1TN,C113859,C114006
Multiple Sclerosis Quality of Life-54 Instrument Questionnaire Test Name,MSQL1TN,C113859,C114007
Multiple Sclerosis Quality of Life-54 Instrument Questionnaire Test Name,MSQL1TN,C113859,C114008
Multiple Sclerosis Quality of Life-54 Instrument Questionnaire Test Name,MSQL1TN,C113859,C114009
Multiple Sclerosis Quality of Life-54 Instrument Questionnaire Test Name,MSQL1TN,C113859,C114010
Multiple Sclerosis Quality of Life-54 Instrument Questionnaire Test Name,MSQL1TN,C113859,C114011
Multiple Sclerosis Quality of Life-54 Instrument Questionnaire Test Name,MSQL1TN,C113859,C114012
Multiple Sclerosis Quality of Life-54 Instrument Questionnaire Test Name,MSQL1TN,C113859,C114013
Multiple Sclerosis Quality of Life-54 Instrument Questionnaire Test Name,MSQL1TN,C113859,C114014
Multiple Sclerosis Quality of Life-54 Instrument Questionnaire Test Name,MSQL1TN,C113859,C114015
Multiple Sclerosis Quality of Life-54 Instrument Questionnaire Test Name,MSQL1TN,C113859,C114016
Multiple Sclerosis Quality of Life-54 Instrument Questionnaire Test Name,MSQL1TN,C113859,C114017
Multiple Sclerosis Quality of Life-54 Instrument Questionnaire Test Name,MSQL1TN,C113859,C114018
Multiple Sclerosis Quality of Life-54 Instrument Questionnaire Test Name,MSQL1TN,C113859,C114019
Multiple Sclerosis Quality of Life-54 Instrument Questionnaire Test Name,MSQL1TN,C113859,C114020
Multiple Sclerosis Quality of Life-54 Instrument Questionnaire Test Name,MSQL1TN,C113859,C114021
Multiple Sclerosis Quality of Life-54 Instrument Questionnaire Test Name,MSQL1TN,C113859,C114022
Multiple Sclerosis Quality of Life-54 Instrument Questionnaire Test Name,MSQL1TN,C113859,C114023
Multiple Sclerosis Quality of Life-54 Instrument Questionnaire Test Name,MSQL1TN,C113859,C114024
Multiple Sclerosis Quality of Life-54 Instrument Questionnaire Test Name,MSQL1TN,C113859,C114025
Multiple Sclerosis Quality of Life-54 Instrument Questionnaire Test Name,MSQL1TN,C113859,C114026
Multiple Sclerosis Quality of Life-54 Instrument Questionnaire Test Name,MSQL1TN,C113859,C114027
Multiple Sclerosis Quality of Life-54 Instrument Questionnaire Test Name,MSQL1TN,C113859,C114028
Multiple Sclerosis Quality of Life-54 Instrument Questionnaire Test Name,MSQL1TN,C113859,C114029
Multiple Sclerosis Quality of Life-54 Instrument Questionnaire Test Name,MSQL1TN,C113859,C114030
Multiple Sclerosis Quality of Life-54 Instrument Questionnaire Test Name,MSQL1TN,C113859,C114031
Multiple Sclerosis Quality of Life-54 Instrument Questionnaire Test Name,MSQL1TN,C113859,C114032
Multiple Sclerosis Quality of Life-54 Instrument Questionnaire Test Name,MSQL1TN,C113859,C114033
Multiple Sclerosis Quality of Life-54 Instrument Questionnaire Test Name,MSQL1TN,C113859,C114034
Multiple Sclerosis Quality of Life-54 Instrument Questionnaire Test Name,MSQL1TN,C113859,C114035
Multiple Sclerosis Quality of Life-54 Instrument Questionnaire Test Name,MSQL1TN,C113859,C114036
Multiple Sclerosis Quality of Life-54 Instrument Questionnaire Test Name,MSQL1TN,C113859,C114037
Multiple Sclerosis Quality of Life-54 Instrument Questionnaire Test Name,MSQL1TN,C113859,C114038
Multiple Sclerosis Quality of Life-54 Instrument Questionnaire Test Name,MSQL1TN,C113859,C114039
Multiple Sclerosis Quality of Life-54 Instrument Questionnaire Test Name,MSQL1TN,C113859,C114040
Multiple Sclerosis Quality of Life-54 Instrument Questionnaire Test Name,MSQL1TN,C113859,C114041
Multiple Sclerosis Quality of Life-54 Instrument Questionnaire Test Name,MSQL1TN,C113859,C114042
Musculoskeletal Findings Category,MKCAT,SN000372,S006413
Musculoskeletal Findings Subcategory,MKSCAT,SN001103,S011939
Musculoskeletal Findings Subcategory,MKSCAT,SN001103,S011940
Musculoskeletal System Finding Test Code,MUSCTSCD,C127269,C127774
Musculoskeletal System Finding Test Code,MUSCTSCD,C127269,C127775
Musculoskeletal System Finding Test Code,MUSCTSCD,C127269,C128986
Musculoskeletal System Finding Test Code,MUSCTSCD,C127269,C128987
Musculoskeletal System Finding Test Code,MUSCTSCD,C127269,C128988
Musculoskeletal System Finding Test Code,MUSCTSCD,C127269,C128989
Musculoskeletal System Finding Test Code,MUSCTSCD,C127269,C139210
Musculoskeletal System Finding Test Code,MUSCTSCD,C127269,C139211
Musculoskeletal System Finding Test Code,MUSCTSCD,C127269,C139212
Musculoskeletal System Finding Test Code,MUSCTSCD,C127269,C139213
Musculoskeletal System Finding Test Code,MUSCTSCD,C127269,C139214
Musculoskeletal System Finding Test Code,MUSCTSCD,C127269,C139215
Musculoskeletal System Finding Test Code,MUSCTSCD,C127269,C139216
Musculoskeletal System Finding Test Code,MUSCTSCD,C127269,C139217
Musculoskeletal System Finding Test Code,MUSCTSCD,C127269,C139218
Musculoskeletal System Finding Test Code,MUSCTSCD,C127269,C139219
Musculoskeletal System Finding Test Code,MUSCTSCD,C127269,C139220
Musculoskeletal System Finding Test Code,MUSCTSCD,C127269,C139221
Musculoskeletal System Finding Test Code,MUSCTSCD,C127269,C139222
Musculoskeletal System Finding Test Code,MUSCTSCD,C127269,C139223
Musculoskeletal System Finding Test Code,MUSCTSCD,C127269,C139224
Musculoskeletal System Finding Test Code,MUSCTSCD,C127269,C139225
Musculoskeletal System Finding Test Code,MUSCTSCD,C127269,C139226
Musculoskeletal System Finding Test Code,MUSCTSCD,C127269,C139227
Musculoskeletal System Finding Test Code,MUSCTSCD,C127269,C139228
Musculoskeletal System Finding Test Code,MUSCTSCD,C127269,C139229
Musculoskeletal System Finding Test Code,MUSCTSCD,C127269,C139230
Musculoskeletal System Finding Test Code,MUSCTSCD,C127269,C139231
Musculoskeletal System Finding Test Code,MUSCTSCD,C127269,C139232
Musculoskeletal System Finding Test Code,MUSCTSCD,C127269,C139233
Musculoskeletal System Finding Test Code,MUSCTSCD,C127269,C139234
Musculoskeletal System Finding Test Code,MUSCTSCD,C127269,C139235
Musculoskeletal System Finding Test Code,MUSCTSCD,C127269,S006411
Musculoskeletal System Finding Test Code,MUSCTSCD,C127269,S006412
Musculoskeletal System Finding Test Code,MUSCTSCD,C127269,S009953
Musculoskeletal System Finding Test Name,MUSCTS,C127270,C127774
Musculoskeletal System Finding Test Name,MUSCTS,C127270,C127775
Musculoskeletal System Finding Test Name,MUSCTS,C127270,C128986
Musculoskeletal System Finding Test Name,MUSCTS,C127270,C128987
Musculoskeletal System Finding Test Name,MUSCTS,C127270,C128988
Musculoskeletal System Finding Test Name,MUSCTS,C127270,C128989
Musculoskeletal System Finding Test Name,MUSCTS,C127270,C139210
Musculoskeletal System Finding Test Name,MUSCTS,C127270,C139211
Musculoskeletal System Finding Test Name,MUSCTS,C127270,C139212
Musculoskeletal System Finding Test Name,MUSCTS,C127270,C139213
